Query ID	Subject ID	Percent Identity	Alignment Length	Mismatches	Gap Openings	Query Start	Query End	Subject Start	Subject End	E-Value	Bit Score
tr|A0A0G3BI90|A0A0G3BI90_9BURK	tr|C3RYL0|C3RYL0_9BACT	52.612	268	120	5	34	298	45	308	2.75e-93	271.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	ANP21910.1	44.66	309	153	7	4	298	3	307	1.8199999999999998e-92	268.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	UUT36763.1	48.339	271	130	6	34	298	50	316	1.04e-91	267.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	tr|H6WX58|H6WX58_9ACTN	50.558	269	122	5	32	298	3	262	5.69e-91	263.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	tr|E9LVH7|E9LVH7_THEAE	51.673	269	119	5	32	298	3	262	7e-91	263.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	WP_062195544.1	50.373	268	128	4	34	298	27	292	2.42e-89	260.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	sp|Q47RJ7|PETH1_THEFY	49.817	273	126	5	28	298	56	319	5.1599999999999996e-89	260.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	AET05798.1	49.817	273	126	5	28	298	56	319	5.1599999999999996e-89	260.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	BAI99230.2	49.814	269	124	5	32	298	37	296	1.33e-87	256.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	WP_078759821.1	47.931	290	136	6	11	298	33	309	1.65e-87	256.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	sp|F7IX06|PETH2_THEAE	48.699	269	127	5	32	298	41	300	1.59e-84	248.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	WP_104613137.1	50.916	273	123	5	28	298	38	301	9.62e-84	246.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	tr|E5BBQ2|E5BBQ2_THEFU	50.549	273	124	5	28	298	56	319	3.74e-82	243.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	tr|D1A9G5|D1A9G5_THECD	47.761	268	125	5	34	298	33	288	4.8699999999999996e-82	241.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	tr|W0TJ64|W0TJ64_9PSEU	48.905	274	127	6	27	298	42	304	1.85e-80	238.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	sp|G9BY57|PETH_UNKP	49.248	266	123	6	26	287	31	288	5.860000000000001e-79	233.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	EGD44994.1	45.392	293	147	5	7	297	12	293	2.45e-78	232.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	WP_093412886.1	47.667	300	133	7	7	298	10	293	3.36e-78	231.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	GBD22443.1	47.368	266	128	6	26	287	31	288	8.08e-75	223.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	sp|P19833|LIP1_MORS1	43.846	260	128	9	45	297	71	319	1.09e-71	216.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	WP_111881932.1	35.652	230	143	2	50	275	37	265	3.3400000000000004e-47	154.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	WP_039353427.1	34.146	246	157	2	50	291	37	281	4.99e-44	145.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	RLT92980.1	30.556	216	144	2	66	275	38	253	2.0800000000000002e-31	110.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	RLI42440.1	26.316	133	73	5	68	185	16	138	1.49e-05	36.2
tr|A0A0G3BI90|A0A0G3BI90_9BURK	pdb|2FX5|A	28.319	113	70	3	104	211	73	179	0.000525	31.6
tr|A0A0G3BI90|A0A0G3BI90_9BURK	ADH43200.1	28.736	87	49	3	89	165	109	192	0.21	23.5
sp|A0A0K8P6T7|PETH_IDESA	sp|A0A0K8P6T7|PETH_IDESA	100.0	290	0	0	1	290	1	290	0.0	589.0
sp|A0A0K8P6T7|PETH_IDESA	tr|A0A0G3BI90|A0A0G3BI90_9BURK	66.79	271	84	2	21	285	23	293	2.02e-130	364.0
sp|A0A0K8P6T7|PETH_IDESA	tr|A0A1W6L588|A0A1W6L588_9BURK	81.301	246	45	1	28	273	26	270	4.29e-130	363.0
sp|A0A0K8P6T7|PETH_IDESA	ANP21911.1	52.143	280	122	8	18	289	25	300	9.08e-97	279.0
sp|A0A0K8P6T7|PETH_IDESA	tr|R4YKL9|R4YKL9_OLEAN	54.826	259	111	5	32	285	48	305	4.49e-94	272.0
sp|A0A0K8P6T7|PETH_IDESA	UUT36763.1	53.232	263	113	7	32	285	50	311	2.36e-93	271.0
sp|A0A0K8P6T7|PETH_IDESA	RLU00646.1	53.077	260	114	6	32	285	50	307	1.47e-92	268.0
sp|A0A0K8P6T7|PETH_IDESA	UUT36764.1	50.579	259	122	5	32	285	45	302	8.759999999999999e-91	264.0
sp|A0A0K8P6T7|PETH_IDESA	WP_062195544.1	53.383	266	114	6	32	289	27	290	3.58e-89	259.0
sp|A0A0K8P6T7|PETH_IDESA	tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	48.41	283	139	7	13	290	16	296	1.8e-88	258.0
sp|A0A0K8P6T7|PETH_IDESA	ODU60407.1	50.0	270	122	6	32	289	35	303	2.3000000000000001e-88	258.0
sp|A0A0K8P6T7|PETH_IDESA	tr|C3RYL0|C3RYL0_9BACT	53.208	265	114	8	32	289	45	306	7.580000000000001e-88	256.0
sp|A0A0K8P6T7|PETH_IDESA	sp|Q6A0I4|PETH2_THEFU	51.111	270	119	6	23	286	35	297	1.67e-87	255.0
sp|A0A0K8P6T7|PETH_IDESA	sp|Q47RJ6|PETH2_THEFY	51.111	270	119	6	23	286	35	297	1.67e-87	255.0
sp|A0A0K8P6T7|PETH_IDESA	AET05799.1	51.111	270	119	6	23	286	35	297	1.67e-87	255.0
sp|A0A0K8P6T7|PETH_IDESA	ADV92526.1	51.711	263	114	6	30	286	3	258	2.31e-87	253.0
sp|A0A0K8P6T7|PETH_IDESA	tr|A0A1H6AD45|A0A1H6AD45_9GAMM	47.869	305	140	9	1	289	1	302	1.42e-86	253.0
sp|A0A0K8P6T7|PETH_IDESA	ANP21910.1	49.064	267	124	8	32	289	42	305	4.23e-86	252.0
sp|A0A0K8P6T7|PETH_IDESA	tr|E9LVH7|E9LVH7_THEAE	53.2	250	107	5	30	276	3	245	4.59e-85	248.0
sp|A0A0K8P6T7|PETH_IDESA	sp|Q47RJ7|PETH1_THEFY	49.63	270	123	6	23	286	53	315	1.34e-84	248.0
sp|A0A0K8P6T7|PETH_IDESA	AET05798.1	49.63	270	123	6	23	286	53	315	1.34e-84	248.0
sp|A0A0K8P6T7|PETH_IDESA	tr|H6WX58|H6WX58_9ACTN	49.43	263	120	6	30	286	3	258	2.28e-83	243.0
sp|A0A0K8P6T7|PETH_IDESA	BAI99230.2	50.195	257	118	5	30	283	37	286	1.4199999999999998e-82	243.0
sp|A0A0K8P6T7|PETH_IDESA	sp|F7IX06|PETH2_THEAE	50.195	257	118	5	30	283	41	290	1.16e-81	240.0
sp|A0A0K8P6T7|PETH_IDESA	sp|G9BY57|PETH_UNKP	48.889	270	126	7	22	288	29	289	2.53e-79	234.0
sp|A0A0K8P6T7|PETH_IDESA	WP_078759821.1	44.483	290	141	7	5	284	21	300	6.17e-79	234.0
sp|A0A0K8P6T7|PETH_IDESA	WP_104613137.1	50.37	270	121	6	23	286	35	297	2.43e-77	229.0
sp|A0A0K8P6T7|PETH_IDESA	tr|D1A9G5|D1A9G5_THECD	48.649	259	120	6	32	285	33	283	4.9300000000000004e-77	228.0
sp|A0A0K8P6T7|PETH_IDESA	tr|E5BBQ2|E5BBQ2_THEFU	50.741	270	120	7	23	286	53	315	1.3799999999999999e-76	228.0
sp|A0A0K8P6T7|PETH_IDESA	GBD22443.1	46.667	270	132	7	22	288	29	289	4.48e-74	221.0
sp|A0A0K8P6T7|PETH_IDESA	tr|W0TJ64|W0TJ64_9PSEU	45.489	266	136	5	24	286	41	300	3.33e-71	214.0
sp|A0A0K8P6T7|PETH_IDESA	sp|P19833|LIP1_MORS1	45.238	252	117	8	48	289	78	318	2.67e-70	212.0
sp|A0A0K8P6T7|PETH_IDESA	EGD44994.1	43.525	278	148	5	10	285	19	289	1.4899999999999998e-69	209.0
sp|A0A0K8P6T7|PETH_IDESA	WP_093412886.1	45.296	287	142	7	7	286	11	289	2.01e-66	201.0
sp|A0A0K8P6T7|PETH_IDESA	WP_039353427.1	38.492	252	146	5	39	282	26	276	2.8200000000000003e-47	154.0
sp|A0A0K8P6T7|PETH_IDESA	WP_111881932.1	38.462	234	134	4	48	274	37	267	1.11e-46	152.0
sp|A0A0K8P6T7|PETH_IDESA	RLT92980.1	35.6	250	150	5	48	289	22	268	1.02e-41	137.0
sp|A0A0K8P6T7|PETH_IDESA	pdb|2FX5|A	28.061	196	113	8	36	219	10	189	0.000102	33.5
sp|A0A0K8P6T7|PETH_IDESA	RLI42440.1	28.0	125	69	6	66	177	16	132	0.000149	33.1
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	tr|A0A1H6AD45|A0A1H6AD45_9GAMM	100.0	304	0	0	1	304	1	304	0.0	621.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	ANP21911.1	76.821	302	60	3	6	304	8	302	1.64e-173	474.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	ANP21910.1	73.927	303	72	3	6	304	8	307	1.26e-168	462.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	UUT36764.1	70.764	301	87	1	5	304	7	307	1.7100000000000002e-157	434.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	UUT36763.1	65.806	310	96	2	5	304	7	316	4.77e-148	410.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	tr|C3RYL0|C3RYL0_9BACT	60.839	286	108	3	22	304	24	308	8.440000000000001e-124	348.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	tr|R4YKL9|R4YKL9_OLEAN	54.369	309	132	2	5	304	2	310	1.34e-121	343.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	RLU00646.1	59.328	268	109	0	37	304	45	312	1.05e-120	341.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	50.167	299	141	3	6	304	7	297	7.2e-104	297.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	tr|A0A0G3BI90|A0A0G3BI90_9BURK	51.311	267	124	4	42	304	34	298	3.27e-90	263.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	tr|H6WX58|H6WX58_9ACTN	51.128	266	119	7	42	304	5	262	1.77e-89	259.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	sp|Q47RJ7|PETH1_THEFY	50.0	266	122	7	42	304	62	319	2.2699999999999997e-89	261.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	AET05798.1	50.0	266	122	7	42	304	62	319	2.2699999999999997e-89	261.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	ADV92526.1	50.376	266	121	7	42	304	5	262	2.36e-88	256.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	sp|Q6A0I4|PETH2_THEFU	50.376	266	121	7	42	304	44	301	2.42e-88	258.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	sp|Q47RJ6|PETH2_THEFY	50.376	266	121	7	42	304	44	301	2.42e-88	258.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	AET05799.1	50.376	266	121	7	42	304	44	301	2.42e-88	258.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	BAI99230.2	50.376	266	121	7	42	304	39	296	8.48e-88	256.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	sp|F7IX06|PETH2_THEAE	50.0	266	122	7	42	304	43	300	2.22e-86	253.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	tr|D1A9G5|D1A9G5_THECD	51.128	266	117	7	42	304	33	288	2.5e-86	252.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	WP_062195544.1	49.254	268	129	5	42	304	27	292	3.47e-85	249.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	tr|E9LVH7|E9LVH7_THEAE	49.624	266	123	7	42	304	5	262	6.08e-85	248.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	ODU60407.1	44.863	292	146	5	21	304	21	305	1.5e-84	248.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	WP_078759821.1	45.928	307	147	8	2	304	18	309	1.9e-84	248.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	sp|G9BY57|PETH_UNKP	49.084	273	121	8	33	301	30	288	2.47e-83	245.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	tr|W0TJ64|W0TJ64_9PSEU	50.943	265	119	7	42	304	49	304	4.6199999999999996e-82	242.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	tr|E5BBQ2|E5BBQ2_THEFU	50.0	266	122	7	42	304	62	319	3.2399999999999997e-81	240.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	WP_104613137.1	49.259	270	126	7	38	304	40	301	4.63e-81	239.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	sp|A0A0K8P6T7|PETH_IDESA	48.197	305	139	9	1	302	1	289	1.4e-79	235.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	GBD22443.1	47.253	273	126	8	33	301	30	288	2.0200000000000002e-79	235.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	tr|A0A1W6L588|A0A1W6L588_9BURK	50.936	267	123	5	42	304	30	292	4.18e-74	221.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	WP_093412886.1	51.515	264	115	7	44	304	40	293	9.130000000000001e-73	218.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	sp|P19833|LIP1_MORS1	45.312	256	120	11	56	303	76	319	6.79e-72	216.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	EGD44994.1	48.507	268	122	10	40	303	38	293	1.56e-65	199.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	WP_111881932.1	34.926	272	164	4	14	284	6	265	7.9e-50	161.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	WP_039353427.1	37.264	212	130	2	74	284	56	265	3.24e-44	146.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	RLT92980.1	33.755	237	150	4	58	288	22	257	7.94e-40	132.0
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	pdb|2FX5|A	27.429	175	107	6	113	279	73	235	9.18e-08	43.1
tr|A0A1H6AD45|A0A1H6AD45_9GAMM	RLI42440.1	29.545	88	44	3	112	190	57	135	0.005	28.5
tr|A0A1W6L588|A0A1W6L588_9BURK	tr|A0A1W6L588|A0A1W6L588_9BURK	100.0	292	0	0	1	292	1	292	0.0	600.0
tr|A0A1W6L588|A0A1W6L588_9BURK	sp|A0A0K8P6T7|PETH_IDESA	74.912	283	66	2	9	290	11	289	2.1e-141	392.0
tr|A0A1W6L588|A0A1W6L588_9BURK	tr|A0A0G3BI90|A0A0G3BI90_9BURK	68.132	273	85	2	22	292	26	298	7.77e-136	378.0
tr|A0A1W6L588|A0A1W6L588_9BURK	ODU60407.1	53.506	271	118	5	30	292	35	305	3.8e-101	290.0
tr|A0A1W6L588|A0A1W6L588_9BURK	tr|R4YKL9|R4YKL9_OLEAN	54.682	267	113	5	30	292	48	310	8.76e-100	287.0
tr|A0A1W6L588|A0A1W6L588_9BURK	ANP21911.1	51.02	294	126	6	12	292	14	302	1.1600000000000001e-99	286.0
tr|A0A1W6L588|A0A1W6L588_9BURK	RLU00646.1	52.809	267	118	5	30	292	50	312	3.29e-98	283.0
tr|A0A1W6L588|A0A1W6L588_9BURK	tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	47.176	301	146	6	1	292	1	297	3.62e-92	267.0
tr|A0A1W6L588|A0A1W6L588_9BURK	UUT36763.1	46.58	307	134	7	12	292	14	316	1.7099999999999998e-91	266.0
tr|A0A1W6L588|A0A1W6L588_9BURK	tr|A0A1H6AD45|A0A1H6AD45_9GAMM	47.727	308	137	8	5	292	1	304	2.64e-91	265.0
tr|A0A1W6L588|A0A1W6L588_9BURK	WP_062195544.1	51.493	268	123	5	30	292	27	292	2.85e-90	262.0
tr|A0A1W6L588|A0A1W6L588_9BURK	UUT36764.1	46.512	301	140	6	9	292	11	307	7.67e-90	261.0
tr|A0A1W6L588|A0A1W6L588_9BURK	tr|C3RYL0|C3RYL0_9BACT	51.866	268	120	6	30	292	45	308	1.9299999999999998e-89	261.0
tr|A0A1W6L588|A0A1W6L588_9BURK	tr|H6WX58|H6WX58_9ACTN	51.673	269	117	7	28	292	3	262	1.43e-88	257.0
tr|A0A1W6L588|A0A1W6L588_9BURK	ANP21910.1	46.154	299	143	8	7	292	14	307	1.9400000000000002e-88	258.0
tr|A0A1W6L588|A0A1W6L588_9BURK	sp|Q6A0I4|PETH2_THEFU	49.275	276	127	7	21	292	35	301	2.33e-87	255.0
tr|A0A1W6L588|A0A1W6L588_9BURK	sp|Q47RJ6|PETH2_THEFY	49.275	276	127	7	21	292	35	301	2.33e-87	255.0
tr|A0A1W6L588|A0A1W6L588_9BURK	AET05799.1	49.275	276	127	7	21	292	35	301	2.33e-87	255.0
tr|A0A1W6L588|A0A1W6L588_9BURK	ADV92526.1	49.814	269	122	7	28	292	3	262	3.19e-87	253.0
tr|A0A1W6L588|A0A1W6L588_9BURK	BAI99230.2	51.301	269	118	7	28	292	37	296	7.98e-87	253.0
tr|A0A1W6L588|A0A1W6L588_9BURK	sp|F7IX06|PETH2_THEAE	51.301	269	118	7	28	292	41	300	5.75e-86	251.0
tr|A0A1W6L588|A0A1W6L588_9BURK	sp|Q47RJ7|PETH1_THEFY	48.913	276	128	7	21	292	53	319	4.27e-85	250.0
tr|A0A1W6L588|A0A1W6L588_9BURK	AET05798.1	48.913	276	128	7	21	292	53	319	4.27e-85	250.0
tr|A0A1W6L588|A0A1W6L588_9BURK	tr|E9LVH7|E9LVH7_THEAE	49.442	269	123	7	28	292	3	262	2.1399999999999998e-84	246.0
tr|A0A1W6L588|A0A1W6L588_9BURK	tr|D1A9G5|D1A9G5_THECD	50.186	269	115	8	30	292	33	288	9.43e-83	243.0
tr|A0A1W6L588|A0A1W6L588_9BURK	WP_078759821.1	45.804	286	141	7	11	292	34	309	9.03e-82	241.0
tr|A0A1W6L588|A0A1W6L588_9BURK	WP_104613137.1	49.638	276	126	7	21	292	35	301	3.66e-78	231.0
tr|A0A1W6L588|A0A1W6L588_9BURK	tr|E5BBQ2|E5BBQ2_THEFU	49.638	276	126	7	21	292	53	319	5.76e-77	229.0
tr|A0A1W6L588|A0A1W6L588_9BURK	sp|G9BY57|PETH_UNKP	48.235	255	122	5	25	276	34	281	2.36e-75	224.0
tr|A0A1W6L588|A0A1W6L588_9BURK	tr|W0TJ64|W0TJ64_9PSEU	46.35	274	132	7	23	292	42	304	5.4399999999999995e-74	221.0
tr|A0A1W6L588|A0A1W6L588_9BURK	GBD22443.1	46.154	260	130	5	20	276	29	281	1.96e-71	214.0
tr|A0A1W6L588|A0A1W6L588_9BURK	sp|P19833|LIP1_MORS1	44.061	261	132	7	37	291	67	319	2.57e-70	212.0
tr|A0A1W6L588|A0A1W6L588_9BURK	WP_093412886.1	46.552	290	136	9	10	292	16	293	5.68e-68	205.0
tr|A0A1W6L588|A0A1W6L588_9BURK	EGD44994.1	42.955	291	151	7	5	291	14	293	1.31e-66	202.0
tr|A0A1W6L588|A0A1W6L588_9BURK	WP_111881932.1	36.154	260	158	4	16	269	8	265	6.89e-47	153.0
tr|A0A1W6L588|A0A1W6L588_9BURK	WP_039353427.1	36.923	260	155	5	37	289	29	286	6.43e-44	145.0
tr|A0A1W6L588|A0A1W6L588_9BURK	RLT92980.1	32.759	232	148	3	46	269	22	253	1.73e-33	115.0
tr|A0A1W6L588|A0A1W6L588_9BURK	pdb|2FX5|A	26.984	252	144	13	34	268	10	238	5.3e-05	34.7
tr|A0A1W6L588|A0A1W6L588_9BURK	RLI42440.1	28.333	120	75	5	64	175	16	132	8.55e-05	33.9
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	100.0	298	0	0	1	298	1	298	0.0	613.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	RLU00646.1	61.745	298	97	2	14	297	18	312	2.1199999999999998e-134	375.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	ANP21911.1	54.296	291	128	2	10	297	14	302	2.34e-113	322.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	UUT36764.1	54.647	269	120	1	29	297	41	307	4.56e-112	318.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	tr|R4YKL9|R4YKL9_OLEAN	56.25	272	118	1	26	297	40	310	1.3699999999999999e-108	310.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	ANP21910.1	54.478	268	117	2	34	297	41	307	2.2900000000000002e-107	306.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	UUT36763.1	53.48	273	121	2	29	297	46	316	1.0299999999999999e-104	300.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	tr|C3RYL0|C3RYL0_9BACT	54.444	270	120	2	29	297	41	308	4.970000000000001e-103	295.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	tr|A0A1H6AD45|A0A1H6AD45_9GAMM	50.167	299	141	3	7	297	6	304	2.36e-99	286.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	tr|A0A0G3BI90|A0A0G3BI90_9BURK	51.111	270	126	4	32	297	31	298	6.92e-92	266.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	sp|Q6A0I4|PETH2_THEFU	47.842	278	133	8	23	297	33	301	1.09e-82	243.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	sp|Q47RJ6|PETH2_THEFY	47.842	278	133	8	23	297	33	301	1.09e-82	243.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	AET05799.1	47.842	278	133	8	23	297	33	301	1.09e-82	243.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	ADV92526.1	48.327	269	128	7	32	297	2	262	4.72e-82	240.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	sp|P19833|LIP1_MORS1	43.077	325	139	12	1	291	1	313	1.13e-81	241.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	ODU60407.1	43.509	285	153	4	21	297	21	305	1.5699999999999998e-81	241.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	sp|Q47RJ7|PETH1_THEFY	47.122	278	135	8	23	297	51	319	3.3300000000000003e-80	238.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	AET05798.1	47.122	278	135	8	23	297	51	319	3.3300000000000003e-80	238.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	BAI99230.2	48.507	268	127	7	33	297	37	296	6.18e-80	236.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	tr|E9LVH7|E9LVH7_THEAE	47.955	269	129	7	32	297	2	262	6.29e-80	235.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	sp|F7IX06|PETH2_THEAE	47.761	268	129	7	33	297	41	300	4.5e-78	231.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	sp|A0A0K8P6T7|PETH_IDESA	48.057	283	140	6	16	296	13	290	1.22e-76	228.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	tr|H6WX58|H6WX58_9ACTN	45.725	269	135	7	32	297	2	262	1.52e-76	226.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	WP_062195544.1	47.015	268	135	5	35	297	27	292	3.81e-76	226.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	tr|E5BBQ2|E5BBQ2_THEFU	48.201	278	132	8	23	297	51	319	1.2900000000000002e-73	221.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	tr|A0A1W6L588|A0A1W6L588_9BURK	47.955	269	134	4	32	297	27	292	1.4600000000000002e-73	219.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	WP_104613137.1	47.482	278	134	8	23	297	33	301	1.0100000000000001e-72	218.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	WP_078759821.1	42.804	271	141	7	31	297	49	309	3.7699999999999997e-69	209.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	tr|D1A9G5|D1A9G5_THECD	43.985	266	136	7	35	297	33	288	1.83e-67	204.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	tr|W0TJ64|W0TJ64_9PSEU	43.446	267	140	6	33	297	47	304	6.38e-67	203.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	sp|G9BY57|PETH_UNKP	43.396	265	136	8	32	294	36	288	3.16e-65	198.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	GBD22443.1	42.264	265	139	8	32	294	36	288	3.36e-61	188.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	WP_093412886.1	41.06	302	155	9	1	297	10	293	2.66e-59	183.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	EGD44994.1	40.878	296	162	8	3	295	7	292	9.11e-59	182.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	WP_039353427.1	35.983	239	147	4	51	285	37	273	6.0700000000000004e-43	142.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	WP_111881932.1	32.721	272	161	6	15	277	7	265	1.4499999999999998e-42	141.0
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	RLT92980.1	26.587	252	177	5	48	292	19	269	5.36e-27	98.2
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	RLI42440.1	51.515	33	15	1	152	183	103	135	0.001	30.4
tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	pdb|2FX5|A	26.056	142	94	3	106	243	73	207	0.009	27.7
tr|C3RYL0|C3RYL0_9BACT	tr|C3RYL0|C3RYL0_9BACT	100.0	308	0	0	1	308	1	308	0.0	632.0
tr|C3RYL0|C3RYL0_9BACT	UUT36764.1	62.829	304	111	2	5	308	6	307	4.7299999999999997e-138	385.0
tr|C3RYL0|C3RYL0_9BACT	ANP21910.1	61.218	312	106	6	6	308	2	307	6.88e-135	377.0
tr|C3RYL0|C3RYL0_9BACT	ANP21911.1	61.111	306	110	5	4	308	5	302	1.48e-134	375.0
tr|C3RYL0|C3RYL0_9BACT	tr|A0A1H6AD45|A0A1H6AD45_9GAMM	59.223	309	120	4	1	308	1	304	2.4199999999999997e-126	355.0
tr|C3RYL0|C3RYL0_9BACT	UUT36763.1	57.377	305	120	3	13	308	13	316	3.7699999999999995e-126	355.0
tr|C3RYL0|C3RYL0_9BACT	RLU00646.1	61.386	303	115	2	6	308	12	312	7.549999999999999e-126	354.0
tr|C3RYL0|C3RYL0_9BACT	tr|R4YKL9|R4YKL9_OLEAN	55.987	309	129	3	6	308	3	310	8.990000000000001e-125	351.0
tr|C3RYL0|C3RYL0_9BACT	tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	54.444	270	120	2	41	308	29	297	3.95e-108	308.0
